station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address
Burrard & 7th,49.265336,-123.145823,Cineplex Cinemas,,,Movie Theater,,,189,2110 Burrard St
Burrard & 7th,49.265336,-123.145823,Ramen Danbo,,,Alternative Medicine Clinic,,,332,1833 4th Ave W
Burrard & 7th,49.265336,-123.145823,Rain or Shine Ice Cream,,,Ice Cream Parlor,,,360,1926 4th Ave W
Burrard & 7th,49.265336,-123.145823,Suika,,,Sushi Restaurant,,,356,1626W Broadway W
Burrard & 7th,49.265336,-123.145823,Fable,,,Restaurant,,,376,1944 4th Ave W
Burrard & 7th,49.265336,-123.145823,Beaucoup Bakery & Cafe,,,Bakery,,,390,2150 Fir St
Burrard & 7th,49.265336,-123.145823,Tractor Everyday Healthy Foods,,,Café,,,362,1903 4th Ave W
Burrard & 7th,49.265336,-123.145823,Salade de Fruits Inc,,,Bistro,,,434,1551 7th Ave W
Burrard & 7th,49.265336,-123.145823,Indian Oven Restaurant Ltd,,,Indian Restaurant,,,455,2006 4th Ave W
Charleson Park,49.267628,-123.127698,Charleson Park,,,Park,,,245,999 Charleson St
Charleson Park,49.267628,-123.127698,Gyu-Kaku BBQ,,,BBQ Joint,,,511,950 Broadway W
Charleson Park,49.267628,-123.127698,Granville Island Water Park,,,Amusement Park,,,510,1318 Cartwright St
Charleson Park,49.267628,-123.127698,Salmon n' Bannock,,,Restaurant,,,500,1128 Broadway W
Charleson Park,49.267628,-123.127698,George Wainborn Park,,,Playground,,,540,450 Beach Cres
Charleson Park,49.267628,-123.127698,David Lam Park,,,Park,,,575,1300 Pacific Blvd
Charleson Park,49.267628,-123.127698,The Liberty Distillery,,,Distillery,,,584,2 1494 Old Bridge St
Charleson Park,49.267628,-123.127698,False Creek Seawall,,,Hiking Trail,,,708,1689 Johnston St
Charleson Park,49.267628,-123.127698,Banana Leaf,,,Malay Restaurant,,,621,820W Broadway W
Charleson Park,49.267628,-123.127698,Wild Birds Unlimited Inc,,,Hobby Store,,,657,1302 Broadway W
Chestnut & McNicoll,49.275938,-123.145939,Museum of Vancouver,,,Museum,,,107,1100 Chestnut St
Chestnut & McNicoll,49.275938,-123.145939,Vanier Park,,,Park,,,212,1695 Whyte Ave
Chestnut & McNicoll,49.275938,-123.145939,H.R. MacMillan Space Ctr,,,Museum,,,121,1100 Chestnut St
Chestnut & McNicoll,49.275938,-123.145939,Bard on the Beach Theatre Society,,,Music Venue,,,277,1100 Chestnut St
Chestnut & McNicoll,49.275938,-123.145939,Hadden Park,,,Park,,,226,1905 Ogden Ave
Chestnut & McNicoll,49.275938,-123.145939,Vancouver Maritime Museum,,,History Museum,,,210,1905 Ogden Ave
Chestnut & McNicoll,49.275938,-123.145939,Kits Point Dog Beach,,,Beach,,,320,Ogden Ave
Chestnut & McNicoll,49.275938,-123.145939,Siegel's Bagels,,,Bagel Shop,,,367,1883 Cornwall Ave
Chestnut & McNicoll,49.275938,-123.145939,Kitsilano Beach,,,Beach,,,538,2225 Cornwall Ave
Chestnut & McNicoll,49.275938,-123.145939,Billy Bishop Branch 176 Legion,,,Non-Profit Organization,,,523,1407 Laburnum St
Creekside Park North,49.2756,-123.102661,Creekside Park,,,Restaurant,,,114,1455 Quebec St
Creekside Park North,49.2756,-123.102661,The Boxcar,,,Arts and Entertainment,,,201,917 Main St
Creekside Park North,49.2756,-123.102661,Pizzeria Farina,,,Pizzeria,,,211,915 Main St
Creekside Park North,49.2756,-123.102661,Seaside Seawall,,,Hiking Trail,,,371,Quebec St
Creekside Park North,49.2756,-123.102661,The Union,,,Organization,,,367,219 Union St
Creekside Park North,49.2756,-123.102661,Matchstick Coffee Roasters,,,Café,,,419,213 Georgia St E
Creekside Park North,49.2756,-123.102661,Harvest Community Foods,,,Gourmet Store,,,411,243 Union St
Creekside Park North,49.2756,-123.102661,Keefer Bar,,,Cocktail Bar,,,457,135 Keefer St
Creekside Park North,49.2756,-123.102661,Phnom Penh,,,Cambodian Restaurant,,,457,244 E. Georgia St
Creekside Park North,49.2756,-123.102661,Bao Bei,,,Chinese Restaurant,,,465,163 Keefer St
Alexander & Main,49.284157,-123.099917,Alibi Room,,,Beer Bar,,,23,157 Alexander St
Alexander & Main,49.284157,-123.099917,Ask for Luigi,,,Italian Restaurant,,,158,305 Alexander St
Alexander & Main,49.284157,-123.099917,Birds & the Beets,,,Café,,,228,55 Powell St
Alexander & Main,49.284157,-123.099917,Firehall Arts Centre,,,Music Venue,,,269,280 East-Cordova St
Alexander & Main,49.284157,-123.099917,Railtown Cafe,,,Café,,,331,397 Railway St
Alexander & Main,49.284157,-123.099917,The Mackenzie Room,,,Restaurant,,,367,415 Powell St
Alexander & Main,49.284157,-123.099917,MeeT in Gastown,,,Vegan and Vegetarian Restaurant,,,370,12 Water St
Alexander & Main,49.284157,-123.099917,Blarney Stone,,,Pub,,,336,216 Carrall St
Alexander & Main,49.284157,-123.099917,Nelson the Seagull,,,Bakery,,,395,315 Carrall St
Alexander & Main,49.284157,-123.099917,Tacofino,,,Taco Restaurant,,,393,15 Cordova St W
Arbutus Greenway & 14th,49.258924,-123.152591,Loblaws Inc,,,Retail,,,171,3185 Arbutus St
Arbutus Greenway & 14th,49.258924,-123.152591,Pete's Meat Inc,,,Butcher,,,213,2817 Arbutus St
Arbutus Greenway & 14th,49.258924,-123.152591,Rid-Of-It Vancouver Junk Removal,,,Professional Cleaning Service,,,108,2118 15th Ave W
Arbutus Greenway & 14th,49.258924,-123.152591,Connaught Park,,,Park,,,449,2690 Larch St
Arbutus Greenway & 14th,49.258924,-123.152591,M & M Food Market,,,Restaurant,,,222,3205 Arbutus St
Arbutus Greenway & 14th,49.258924,-123.152591,Burrard St Liquor Store,,,Beer Store,,,786,2401 Burrard St
Arbutus Greenway & 14th,49.258924,-123.152591,Arbutus Coffee,,,Grocery Store,,,816,2200 Arbutus St
Arbutus Greenway & 14th,49.258924,-123.152591,Kitsilano Farmers Market,,,Farmers Market,,,774,2690 Larch St
Arbutus Greenway & 14th,49.258924,-123.152591,Sweet Obsession,,,Bakery,,,917,2611 16th Ave W
Arbutus Greenway & 14th,49.258924,-123.152591,Suika,,,Sushi Restaurant,,,936,1626W Broadway W
Arbutus Greenway & Fir,49.266774,-123.141135,Beaucoup Bakery & Cafe,,,Bakery,,,44,2150 Fir St
Arbutus Greenway & Fir,49.266774,-123.141135,Salade de Fruits Inc,,,Bistro,,,172,1551 7th Ave W
Arbutus Greenway & Fir,49.266774,-123.141135,Cheesecake Etc,,,Dessert Shop,,,182,2141 Granville St
Arbutus Greenway & Fir,49.266774,-123.141135,Paul's Place Restaurant & Omelettery,,,Bistro,,,201,2211 Granville St
Arbutus Greenway & Fir,49.266774,-123.141135,Eq3,,,Furniture and Home Store,,,246,2536 Granville St
Arbutus Greenway & Fir,49.266774,-123.141135,Cineplex Cinemas,,,Movie Theater,,,304,2110 Burrard St
Arbutus Greenway & Fir,49.266774,-123.141135,Suika,,,Sushi Restaurant,,,364,1626W Broadway W
Arbutus Greenway & Fir,49.266774,-123.141135,Lin's Chinese Cuisine and Tea House,,,Chinese Restaurant,,,347,1537 Broadway W
Arbutus Greenway & Fir,49.266774,-123.141135,Les Amis du Fromage,,,Cheese Store,,,399,1752 2nd Ave W
Arbutus Greenway & Fir,49.266774,-123.141135,Ramen Danbo,,,Alternative Medicine Clinic,,,412,1833 4th Ave W
Kitsilano Beach Park,49.273355,-123.154493,LOCAL Public Eatery Kitsilano,,,Sports Bar,,,111,2210 Cornwall Ave
Kitsilano Beach Park,49.273355,-123.154493,Nook,,,Pizzeria,,,128,1525 Yew St
Kitsilano Beach Park,49.273355,-123.154493,Kibune Sushi Restaurant,,,Sushi Restaurant,,,101,1508 Yew St
Kitsilano Beach Park,49.273355,-123.154493,Kitsilano Pool,,,Swimming Pool,,,208,2305 Cornwall Ave
Kitsilano Beach Park,49.273355,-123.154493,The Boathouse Restaurant,,,Restaurant,,,119,1305 Arbutus St
Kitsilano Beach Park,49.273355,-123.154493,Kitsilano Beach,,,Beach,,,253,2225 Cornwall Ave
Kitsilano Beach Park,49.273355,-123.154493,Billy Bishop Branch 176 Legion,,,Non-Profit Organization,,,192,1407 Laburnum St
Kitsilano Beach Park,49.273355,-123.154493,Octopus's Garden Restaurant,,,Sushi Restaurant,,,350,1995 Cornwall Ave
Kitsilano Beach Park,49.273355,-123.154493,Corduroy,,,Restaurant,,,420,1943 Cornwall Ave
Kitsilano Beach Park,49.273355,-123.154493,Siegel's Bagels,,,Bagel Shop,,,534,1883 Cornwall Ave
Arbutus & McNicoll,49.276144,-123.151272,Kitsilano Beach,,,Beach,,,165,2225 Cornwall Ave
Arbutus & McNicoll,49.276144,-123.151272,Kits Point Dog Beach,,,Beach,,,264,Ogden Ave
Arbutus & McNicoll,49.276144,-123.151272,Hadden Park,,,Park,,,300,1905 Ogden Ave
Arbutus & McNicoll,49.276144,-123.151272,Billy Bishop Branch 176 Legion,,,Non-Profit Organization,,,326,1407 Laburnum St
Arbutus & McNicoll,49.276144,-123.151272,The Boathouse Restaurant,,,Restaurant,,,270,1305 Arbutus St
Arbutus & McNicoll,49.276144,-123.151272,Vancouver Maritime Museum,,,History Museum,,,312,1905 Ogden Ave
Arbutus & McNicoll,49.276144,-123.151272,West Coast Institute of Aroma Therapy,,,Alternative Medicine Clinic,,,165,1212 Maple St
Arbutus & McNicoll,49.276144,-123.151272,Siegel's Bagels,,,Bagel Shop,,,480,1883 Cornwall Ave
Arbutus & McNicoll,49.276144,-123.151272,Museum of Vancouver,,,Museum,,,486,1100 Chestnut St
Arbutus & McNicoll,49.276144,-123.151272,Kitsilano Pool,,,Swimming Pool,,,545,2305 Cornwall Ave
Vine & 4th,49.268339,-123.157443,Whole Foods,,,Retail,,,33,2285 4th Ave W
Vine & 4th,49.268339,-123.157443,Raisu,,,Diner,,,75,2340 4th Ave W
Vine & 4th,49.268339,-123.157443,O5 Tea Co,,,Tea Room,,,141,2208 4th Ave W
Vine & 4th,49.268339,-123.157443,Terra Breads,,,Bakery,,,141,2380 4th Ave W
Vine & 4th,49.268339,-123.157443,49th Parallel Coffee,,,Coffee Shop,,,193,2198 4th Ave W
Vine & 4th,49.268339,-123.157443,Lululemon Athletica,,,Clothing Store,,,309,2123 4th Ave W
Vine & 4th,49.268339,-123.157443,Arbutus Coffee,,,Grocery Store,,,417,2200 Arbutus St
Vine & 4th,49.268339,-123.157443,Indian Oven Restaurant Ltd,,,Indian Restaurant,,,493,2006 4th Ave W
Vine & 4th,49.268339,-123.157443,Nook,,,Pizzeria,,,468,1525 Yew St
Vine & 4th,49.268339,-123.157443,Kitsilano Pool,,,Swimming Pool,,,548,2305 Cornwall Ave
Alexander & Dunlevy,49.284062,-123.095097,The Mackenzie Room,,,Restaurant,,,87,415 Powell St
Alexander & Dunlevy,49.284062,-123.095097,Railtown Cafe,,,Café,,,101,397 Railway St
Alexander & Dunlevy,49.284062,-123.095097,Ask for Luigi,,,Italian Restaurant,,,190,305 Alexander St
Alexander & Dunlevy,49.284062,-123.095097,Dosanko,,,Japanese Restaurant,,,263,566 Powell St
Alexander & Dunlevy,49.284062,-123.095097,Firehall Arts Centre,,,Music Venue,,,305,280 East-Cordova St
Alexander & Dunlevy,49.284062,-123.095097,Alibi Room,,,Beer Bar,,,373,157 Alexander St
Alexander & Dunlevy,49.284062,-123.095097,Kissa Tanto,,,Italian Restaurant,,,447,263 Pender St E
Alexander & Dunlevy,49.284062,-123.095097,Mello,,,Donut Shop,,,478,223 Pender St E
Alexander & Dunlevy,49.284062,-123.095097,Propaganda Coffee,,,Café,,,497,209 Pender St E
Alexander & Dunlevy,49.284062,-123.095097,Birds & the Beets,,,Café,,,565,55 Powell St
Alder & 11th,49.261742,-123.13148,Salmon n' Bannock,,,Restaurant,,,216,1128 Broadway W
Alder & 11th,49.261742,-123.13148,Wild Birds Unlimited Inc,,,Hobby Store,,,254,1302 Broadway W
Alder & 11th,49.261742,-123.13148,Gyu-Kaku BBQ,,,BBQ Joint,,,444,950 Broadway W
Alder & 11th,49.261742,-123.13148,Stanley Industrial Alliance Stage,,,Music Venue,,,487,2750 Granville St
Alder & 11th,49.261742,-123.13148,Pottery Barn,,,Department Store,,,511,2600 Granville St
Alder & 11th,49.261742,-123.13148,Williams-Sonoma,,,Furniture and Home Store,,,587,2903 Granville St
Alder & 11th,49.261742,-123.13148,Indigo,,,Bookstore,,,558,2505 Granville St
Alder & 11th,49.261742,-123.13148,Small Victory,,,Bakery,,,641,3070 Granville St
Alder & 11th,49.261742,-123.13148,Heirloom Vegetarian,,,Vegan and Vegetarian Restaurant,,,566,1509 12th Ave W
Alder & 11th,49.261742,-123.13148,Anthropologie,,,Clothing Store,,,562,2912 Granville St
10th & Columbia,49.262206,-123.109091,Milano Coffee,,,Coffee Shop,,,170,156 8th Ave W
10th & Columbia,49.262206,-123.109091,Modus Coffee,,,Café,,,175,112 W Broadway
10th & Columbia,49.262206,-123.109091,Jonathan Rogers Park,,,Park,,,242,110 7th Ave W
10th & Columbia,49.262206,-123.109091,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,299,2450 Yukon St
10th & Columbia,49.262206,-123.109091,33 Acres Brewing Co,,,Bar,,,331,15 8th Ave W
10th & Columbia,49.262206,-123.109091,33 Brewing Experiment,,,Brewery,,,313,25 8th Ave W
10th & Columbia,49.262206,-123.109091,Winona Park,,,Landmarks and Outdoors,,,309,400 W 59th Ave
10th & Columbia,49.262206,-123.109091,Elysian Coffee,,,Coffee Shop,,,391,2301 Ontario St
10th & Columbia,49.262206,-123.109091,The Federal Store,,,Café,,,428,2601 Quebec St
10th & Columbia,49.262206,-123.109091,Whole Foods,,,Retail,,,484,510 8th Ave W
1st & Manitoba,49.27023,-123.10651,CRAFT Beer Market Vancouver,,,Beer Garden,,,40,85 1st Ave W
1st & Manitoba,49.27023,-123.10651,Legacy Liquor Store,,,Beer Store,,,115,1633 Manitoba St
1st & Manitoba,49.27023,-123.10651,Terra Breads,,,Bakery,,,140,1605 Manitoba St
1st & Manitoba,49.27023,-123.10651,Gusto a Taste of Italy,,,Bistro,,,131,1610 Salt St
1st & Manitoba,49.27023,-123.10651,Nook,,,Italian Restaurant,,,215,195 2nd Ave W
1st & Manitoba,49.27023,-123.10651,Seaside Seawall,,,Hiking Trail,,,297,Quebec St
1st & Manitoba,49.27023,-123.10651,Earnest Ice Cream,,,Ice Cream Parlor,,,302,1829 Quebec St
1st & Manitoba,49.27023,-123.10651,Amato Gelato Cafe,,,Ice Cream Parlor,,,255,78 1st Ave E
1st & Manitoba,49.27023,-123.10651,Mountain Equipment Co-Op,,,Outdoor Supply Store,,,332,111 2nd Ave E
1st & Manitoba,49.27023,-123.10651,R & B Brewing Inc,,,Brewery,,,392,54B 4th Ave E
10th & Ontario,49.262062,-123.104656,The Federal Store,,,Café,,,107,2601 Quebec St
10th & Ontario,49.262062,-123.104656,33 Acres Brewing Co,,,Bar,,,207,15 8th Ave W
10th & Ontario,49.262062,-123.104656,Modus Coffee,,,Café,,,222,112 W Broadway
10th & Ontario,49.262062,-123.104656,33 Brewing Experiment,,,Brewery,,,216,25 8th Ave W
10th & Ontario,49.262062,-123.104656,Elysian Coffee,,,Coffee Shop,,,275,2301 Ontario St
10th & Ontario,49.262062,-123.104656,The Cascade Room,,,Lounge,,,285,2616 Main St
10th & Ontario,49.262062,-123.104656,Pulpfiction Books,,,Bookstore,,,329,2422 Main St
10th & Ontario,49.262062,-123.104656,Milano Coffee,,,Coffee Shop,,,346,156 8th Ave W
10th & Ontario,49.262062,-123.104656,Jonathan Rogers Park,,,Park,,,346,110 7th Ave W
10th & Ontario,49.262062,-123.104656,Fox Cabaret,,,Movie Theater,,,352,2321 Main St
Quebec & 1st,49.27033,-123.10275,Amato Gelato Cafe,,,Ice Cream Parlor,,,34,78 1st Ave E
Quebec & 1st,49.27033,-123.10275,Earnest Ice Cream,,,Ice Cream Parlor,,,161,1829 Quebec St
Quebec & 1st,49.27033,-123.10275,Mountain Equipment Co-Op,,,Outdoor Supply Store,,,118,111 2nd Ave E
Quebec & 1st,49.27033,-123.10275,Seaside Seawall,,,Hiking Trail,,,248,Quebec St
Quebec & 1st,49.27033,-123.10275,Gusto a Taste of Italy,,,Bistro,,,251,1610 Salt St
Quebec & 1st,49.27033,-123.10275,CRAFT Beer Market Vancouver,,,Beer Garden,,,269,85 1st Ave W
Quebec & 1st,49.27033,-123.10275,Legacy Liquor Store,,,Beer Store,,,322,1633 Manitoba St
Quebec & 1st,49.27033,-123.10275,Terra Breads,,,Bakery,,,332,1605 Manitoba St
Quebec & 1st,49.27033,-123.10275,R & B Brewing Inc,,,Brewery,,,345,54B 4th Ave E
Quebec & 1st,49.27033,-123.10275,Pure Bread,,,Bakery,,,431,5 5th Ave E
Columbia & 14th,49.258902,-123.109596,Mt. Pleasant Park,,,Park,,,393,32 16th Ave W
Columbia & 14th,49.258902,-123.109596,Vij's,,,Indian Restaurant,,,410,3106 Cambie St
Columbia & 14th,49.258902,-123.109596,Indian Roti Kitchen,,,Indian Restaurant,,,411,2961 Cambie St
Columbia & 14th,49.258902,-123.109596,Passion8 Dessert Cafe,,,Café,,,383,3010 Cambie St
Columbia & 14th,49.258902,-123.109596,Modus Coffee,,,Café,,,506,112 W Broadway
Columbia & 14th,49.258902,-123.109596,The Mighty Oak,,,Café,,,482,198 18th Ave W
Columbia & 14th,49.258902,-123.109596,Milano Coffee,,,Coffee Shop,,,539,156 8th Ave W
Columbia & 14th,49.258902,-123.109596,Rain or Shine,,,Ice Cream Parlor,,,573,3382 Cambie St
Columbia & 14th,49.258902,-123.109596,Tisol,,,Pet Supplies Store,,,566,2949 Main St
Columbia & 14th,49.258902,-123.109596,La Taqueria Pinche Taco Shop,,,Taco Restaurant,,,569,2450 Yukon St
7th & Laurel,49.265071,-123.123864,Charleson Park,,,Park,,,201,999 Charleson St
7th & Laurel,49.265071,-123.123864,Gyu-Kaku BBQ,,,BBQ Joint,,,249,950 Broadway W
7th & Laurel,49.265071,-123.123864,Banana Leaf,,,Malay Restaurant,,,231,820W Broadway W
7th & Laurel,49.265071,-123.123864,Dynasty Seafood Restaurant 皇朝海鮮酒家,,,Chinese Restaurant,,,234,777 Broadway W
7th & Laurel,49.265071,-123.123864,Salmon n' Bannock,,,Restaurant,,,466,1128 Broadway W
7th & Laurel,49.265071,-123.123864,Caffe Cittadella,,,Coffee Shop,,,500,2310 Ash St
7th & Laurel,49.265071,-123.123864,Elysian Coffee Broadway,,,Coffee Shop,,,528,590 Broadway W
7th & Laurel,49.265071,-123.123864,Cactus Club Cafe Broadway + Ash,,,American Restaurant,,,518,575 West Broadway
7th & Laurel,49.265071,-123.123864,Whole Foods,,,Retail,,,639,510 8th Ave W
7th & Laurel,49.265071,-123.123864,Mahony & Sons,,,Irish Pub,,,584,610 Stamp's Landng
7th &  Alder,49.265198,-123.131043,Salmon n' Bannock,,,Restaurant,,,230,1128 Broadway W
7th &  Alder,49.265198,-123.131043,Wild Birds Unlimited Inc,,,Hobby Store,,,294,1302 Broadway W
7th &  Alder,49.265198,-123.131043,Gyu-Kaku BBQ,,,BBQ Joint,,,442,950 Broadway W
7th &  Alder,49.265198,-123.131043,Charleson Park,,,Park,,,505,999 Charleson St
7th &  Alder,49.265198,-123.131043,Cheesecake Etc,,,Dessert Shop,,,569,2141 Granville St
7th &  Alder,49.265198,-123.131043,Granville Island Water Park,,,Amusement Park,,,560,1318 Cartwright St
7th &  Alder,49.265198,-123.131043,Paul's Place Restaurant & Omelettery,,,Bistro,,,558,2211 Granville St
7th &  Alder,49.265198,-123.131043,Eq3,,,Furniture and Home Store,,,553,2536 Granville St
7th &  Alder,49.265198,-123.131043,The Liberty Distillery,,,Distillery,,,630,2 1494 Old Bridge St
7th &  Alder,49.265198,-123.131043,Salade de Fruits Inc,,,Bistro,,,638,1551 7th Ave W
Science World,49.273691,-123.102232,Creekside Park,,,Restaurant,,,110,1455 Quebec St
Science World,49.273691,-123.102232,Seaside Seawall,,,Hiking Trail,,,197,Quebec St
Science World,49.273691,-123.102232,The Boxcar,,,Arts and Entertainment,,,341,917 Main St
Science World,49.273691,-123.102232,Pizzeria Farina,,,Pizzeria,,,353,915 Main St
Science World,49.273691,-123.102232,Gusto a Taste of Italy,,,Bistro,,,371,1610 Salt St
Science World,49.273691,-123.102232,Terra Breads,,,Bakery,,,426,1605 Manitoba St
Science World,49.273691,-123.102232,Legacy Liquor Store,,,Beer Store,,,440,1633 Manitoba St
Science World,49.273691,-123.102232,Amato Gelato Cafe,,,Ice Cream Parlor,,,406,78 1st Ave E
Science World,49.273691,-123.102232,CRAFT Beer Market Vancouver,,,Beer Garden,,,460,85 1st Ave W
Science World,49.273691,-123.102232,Earnest Ice Cream,,,Ice Cream Parlor,,,537,1829 Quebec St
1st & Scotia,49.2685027,-123.0975014,Red Truck Beer,,,Brewery,,,19,295 1st Ave E
1st & Scotia,49.2685027,-123.0975014,Beta5 Chocolates,,,Chocolate Store,,,195,413 Industrial Ave
1st & Scotia,49.2685027,-123.0975014,Earnest Ice Cream,,,Ice Cream Parlor,,,393,1829 Quebec St
1st & Scotia,49.2685027,-123.0975014,Brassneck Brewery,,,Bar,,,374,2148 Main St
1st & Scotia,49.2685027,-123.0975014,Mountain Equipment Co-Op,,,Outdoor Supply Store,,,348,111 2nd Ave E
1st & Scotia,49.2685027,-123.0975014,Cartems Donuterie,,,Bagel Shop,,,388,2152 Main Mall
1st & Scotia,49.2685027,-123.0975014,Nemesis Coffee,,,Coffee Shop,,,388,555 Great Northern Way
1st & Scotia,49.2685027,-123.0975014,R & B Brewing Inc,,,Brewery,,,460,54B 4th Ave E
1st & Scotia,49.2685027,-123.0975014,Main Street Brewing Co,,,Brewery,,,435,261 7th Ave E
1st & Scotia,49.2685027,-123.0975014,Amato Gelato Cafe,,,Ice Cream Parlor,,,434,78 1st Ave E
Rogers Tower,49.288682,-123.11818,Cactus Club Cafe,,,American Restaurant,,,102,1085 Canada Pl
Rogers Tower,49.288682,-123.11818,Jack Poole Plaza,,,Plaza,,,115,Vancouver Convention Ctr
Rogers Tower,49.288682,-123.11818,Botanist,,,Restaurant,,,124,1038 Canada Pl
Rogers Tower,49.288682,-123.11818,Tap & Barrel,,,Bar,,,160,1055 Canada Pl
Rogers Tower,49.288682,-123.11818,Koffie,,,Café,,,207,1050 Pender St W
Rogers Tower,49.288682,-123.11818,Harbour Green Park,,,Park,,,270,1187A1 W Cordova St
Rogers Tower,49.288682,-123.11818,Scotiabank,,,Movie Theater,,,246,200 Burrard St
Rogers Tower,49.288682,-123.11818,The Vancouver Club,,,Structure,,,266,915 Hastings St W
Rogers Tower,49.288682,-123.11818,Cactus Club Cafe Bentall 5,,,American Restaurant,,,353,588 Burrard St
Rogers Tower,49.288682,-123.11818,Breka Bakery & Café,,,Bakery,,,418,740 Hastings St W
York & Yew,49.271741,-123.155421,Nook,,,Pizzeria,,,62,1525 Yew St
York & Yew,49.271741,-123.155421,LOCAL Public Eatery Kitsilano,,,Sports Bar,,,83,2210 Cornwall Ave
York & Yew,49.271741,-123.155421,Kibune Sushi Restaurant,,,Sushi Restaurant,,,92,1508 Yew St
York & Yew,49.271741,-123.155421,Kitsilano Pool,,,Swimming Pool,,,220,2305 Cornwall Ave
