station_name,latitude,longitude,business_name,review_count,rating,categories,price,phone,distance,address,source
Alexander & Main,49.284157,-123.099917,Gringo,290.0,4.3,"Mexican, Bars, Tex-Mex",$,16046730513.0,408.5308859299837,27 Blood Alley Square,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,1034.7544494571189,1944 W 4th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,935.2294470707486,1626 W Broadway,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,893.5560528440235,1766 W 7th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Temaki Sushi,166.0,4.2,"Sushi Bars, Japanese",$$,16047384321.0,570.6371132638085,2156 W Broadway,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,1173.9589809743527,1551 West 7th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Maenam,398.0,4.0,Thai,$$,16047305579.0,1030.214124536316,1938 W 4th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,687.7962595246099,2480 Vine Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Pete's Meat Butcher Shop & Deli,40.0,4.1,"Butcher, Delis, Grocery",$$,16047301661.0,220.95147486265984,2817 Arbutus Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,1001.257179285193,2118 Burrard Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,903.1735951787508,1520 W 13th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Coquette,21.0,4.0,"French, Wine Bars, Cocktail Bars",,16042591248.0,363.138516252976,2685 Arbutus Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Gyo Para Gyoza & Ramen Bar,104.0,4.0,"Ramen, Noodles",$$,16042882941.0,535.5701994276203,2120 W Broadway,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Sweet Barrel Creamery and Coffee Roasters,29.0,4.4,"Desserts, Coffee Roasteries, Ice Cream & Frozen Yogurt",,17789864866.0,299.7519423656538,2729 Arbutus Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Their There,124.0,4.1,"Breakfast & Brunch, Cafes",$$,16047368828.0,1010.6631225811705,2042 West 4th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Grapes & Soda,45.0,4.3,Wine Bars,$$,16043362456.0,1247.946768075145,1541 W 6th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Mr. Red Cafe,122.0,3.8,Vietnamese,$$,16045596878.0,1123.7428071693437,2680 W Broadway,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Unchai Thai Restaurant,92.0,4.4,Thai,,16045596484.0,841.5919117819315,2351 Burrard Street,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,The Farmer's Apprentice,186.0,3.4,"French, Asian Fusion",$$$,16046202070.0,1245.4832347820209,1535 W 6th Avenue,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,NUTTEA,42.0,4.8,"Vegan, Bubble Tea",,,1026.2598161661174,1958 W4th Ave,Yelp
Arbutus Greenway & 14th,49.258924,-123.152591,Beaucoup Bakery & Cafe,343.0,4.1,"Bakeries, Coffee & Tea",$$,16047324222.0,1202.573578694427,2150 Fir Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,152.6266359170903,1551 West 7th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,The Farmer's Apprentice,186.0,3.4,"French, Asian Fusion",$$$,16046202070.0,129.64707740411603,1535 W 6th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,586.3867614450262,1944 W 4th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,376.16485002553975,1626 W Broadway,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Novo Italian,164.0,3.9,"Wine Bars, Pizza, Italian",$$,16047362220.0,311.5519590510323,2118 Burrard Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,348.09319121466586,1833 Anderson Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,326.5399419533319,1766 W 7th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Grapes & Soda,45.0,4.3,Wine Bars,$$,16043362456.0,118.1688239065789,1541 W 6th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,608.4888988801993,1809 W 1st Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Beaucoup Bakery & Cafe,343.0,4.1,"Bakeries, Coffee & Tea",$$,16047324222.0,41.51639618457943,2150 Fir Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,418.09712714094695,1833 W 4th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,586.4370269199118,1935 W 4th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,915.0073421405212,1128 W Broadway,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Paul's Omelettery Restaurant,303.0,3.9,"Breakfast & Brunch, Diners, Burgers",$$,16047372857.0,192.91793476343005,2211 Granville Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Earls Kitchen + Bar,201.0,3.2,"Canadian (New), Cocktail Bars",$$$,16047365663.0,310.8039271903704,1601 West Broadway,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Ancora Waterfront Dining and Patio,231.0,4.1,"Seafood, Japanese, Peruvian",$$$$,16046811164.0,1002.5753094653955,1600 Howe Street,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Patisserie Lebeau,127.0,4.3,"Bakeries, Waffles, Patisserie/Cake Shop",$$,16047313528.0,384.8247009110734,1728 W 2nd Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Maenam,398.0,4.0,Thai,$$,16047305579.0,576.2939837788234,1938 W 4th Avenue,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Lin Chinese Cuisine And Tea House,239.0,3.4,Chinese,$$,16047339696.0,362.041998520296,1537 W Broadway,Yelp
Arbutus Greenway & Fir,49.266774,-123.141135,Cactus Club Cafe,165.0,3.7,"Canadian (New), Cocktail Bars",$$,16047330434.0,369.75408225368255,1530 West Broadway,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Chewies Steam & Oyster Bar - Kits,293.0,3.6,"Seafood, Cajun/Creole",$$,16045584448.0,271.0274587735539,2201 W 1st Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Nook,171.0,3.9,Italian,$$,16047340099.0,135.58180043793908,1525 Yew Street,Yelp
Kitsilano Beach Park,49.273355,-123.154493,The Ellis,84.0,4.2,"Cocktail Bars, American, Gastropubs",$$,16044282456.0,207.12221652035123,2204 York Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,721.9457343282382,1944 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,LOCAL Public Eatery Kitsilano,292.0,3.6,"Canadian (New), Gastropubs",$$,16047343589.0,130.27255414319612,2210 Cornwall Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Octopus Garden,156.0,4.0,"Japanese, Sushi Bars",$$$,16047348971.0,349.76607694500734,1995 Cornwall Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,The Boathouse Restaurant,259.0,2.6,Seafood,$$,16047385487.0,120.27343745520469,1305 Arbutus St,Yelp
Kitsilano Beach Park,49.273355,-123.154493,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,626.824410432985,1809 W 1st Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,658.9868265827387,2340 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,The Cider House,31.0,4.4,"Cideries, Canadian (New), Wine Bars",,16045581975.0,210.7762526109929,1602 Yew Street,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,613.3909546256073,2278 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,694.7056223034365,1935 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Lucky Taco,64.0,3.5,Mexican,$$,16047394677.0,257.9919938645205,1685 Yew Street,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,1137.0769581960533,1766 W 7th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Thai Basil,60.0,3.5,Thai,$,16046776767.0,96.05968496796268,2184 Cornwall Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,814.2498355882976,1833 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Viva Fine Foods & Bakery,66.0,3.9,"Bakeries, Coffee & Tea, Breakfast & Brunch",$$,16047388482.0,160.6616788946719,1555 Yew Street,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Maenam,398.0,4.0,Thai,$$,16047305579.0,732.6468693518992,1938 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,553.8967168382196,2153 W 4th Avenue,Yelp
Kitsilano Beach Park,49.273355,-123.154493,Oddfish,84.0,4.0,Seafood,$$$,16045646330.0,571.9917542929995,1889 W 1st Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,927.5260476556236,1944 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,675.48056536562,1809 W 1st Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Octopus Garden,156.0,4.0,"Japanese, Sushi Bars",$$$,16047348971.0,403.39958400814646,1995 Cornwall Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,1042.2450550681526,2340 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,889.7761678759949,1935 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,984.7171022071362,2278 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,The Boathouse Restaurant,259.0,2.6,Seafood,$$,16047385487.0,269.41025424769066,1305 Arbutus St,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,1172.844708535555,1833 Anderson Street,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,944.0643080878762,1833 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,884.1798538935317,2153 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Maenam,398.0,4.0,Thai,$$,16047305579.0,936.0103362351392,1938 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Moltan Roll Bar + Sake,52.0,3.9,"Japanese, Sushi Bars, Italian",,16044235677.0,429.4961093093116,1941 Cornwall Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,1299.5208315798995,2611 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,The Ellis,84.0,4.2,"Cocktail Bars, American, Gastropubs",$$,16044282456.0,586.5459876656186,2204 York Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Oddfish,84.0,4.0,Seafood,$$$,16045646330.0,642.5974465833535,1889 W 1st Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Nook,171.0,3.9,Italian,$$,16047340099.0,519.7296634155974,1525 Yew Street,Yelp
Arbutus & McNicoll,49.276144,-123.151272,LOCAL Public Eatery Kitsilano,292.0,3.6,"Canadian (New), Gastropubs",$$,16047343589.0,517.4912243598901,2210 Cornwall Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Chewies Steam & Oyster Bar - Kits,293.0,3.6,"Seafood, Cajun/Creole",$$,16045584448.0,644.4555054247653,2201 W 1st Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,991.410168160291,2272 W 4th Avenue,Yelp
Arbutus & McNicoll,49.276144,-123.151272,Corduroy,80.0,4.0,"Bars, Pizza, Canadian (New)",$$,16047330162.0,433.3378242434216,1943 Cornwall Ave,Yelp
Vine & 4th,49.268339,-123.157443,Raisu,501.0,4.2,"Japanese, Sushi Bars",$$,16046201564.0,77.8602010060637,2340 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Au Comptoir,219.0,4.0,French,$$$,16045692278.0,62.14985818003336,2278 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Delara,55.0,4.2,Persian/Iranian,,16047304325.0,63.20891961928657,2272 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Fable Kitchen,779.0,4.3,Canadian (New),$$,16047321322.0,612.8828301817284,1944 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Jam Cafe,255.0,4.4,Breakfast & Brunch,$$,16044233350.0,253.65421335150373,2153 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Chewies Steam & Oyster Bar - Kits,293.0,3.6,"Seafood, Cajun/Creole",$$,16045584448.0,332.15372876783306,2201 W 1st Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Don at Kitsilano,20.0,4.6,Asian Fusion,,16045666366.0,214.34606605204243,2186 West 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Peaceful Restaurant,117.0,3.2,"Chinese, Noodles",$$,16045599533.0,161.77853391763057,2394 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,AnnaLena,359.0,4.5,"Canadian (New), Diners, Bars",$$$$,17783794052.0,822.1816476238718,1809 W 1st Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Maria's Taverna,107.0,3.6,"Greek, Pizza, Mediterranean",$$,16047314722.0,60.5059220565539,2324 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Chi Vegan,214.0,3.9,Vietnamese,$$,16043363010.0,621.8130592543749,1935 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Simpatico Restaurant,102.0,3.0,Greek,$$,16047336824.0,120.60380652846337,2222 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,The Ellis,84.0,4.2,"Cocktail Bars, American, Gastropubs",$$,16044282456.0,391.4020953930347,2204 York Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Hi-Nippon Japanese Restaurant,100.0,3.5,"Japanese, Sushi Bars",$$,16047361766.0,43.34795739348093,2274 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,968.7884713854352,1766 W 7th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Dark Table,537.0,4.1,Canadian (New),$$$,16047393275.0,533.2613053187138,2611 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Casereccio Foods,50.0,4.7,Italian,,16047344440.0,457.977994628394,2480 Vine Street,Yelp
Vine & 4th,49.268339,-123.157443,Ramen Danbo,463.0,4.2,"Ramen, Noodles",$$,,799.4709816777412,1833 W 4th Avenue,Yelp
Vine & 4th,49.268339,-123.157443,Jackson's Meat & Deli,66.0,4.3,"Meat Shops, Delis",$$,16047386328.0,125.32545534739474,2214 W 4th Ave,Yelp
Vine & 4th,49.268339,-123.157443,Simit Bakery Cafe,12.0,4.5,"Bakeries, Turkish",,16045681373.0,63.20891961928657,2272 W 4th Avenue,Yelp
Alexander & Dunlevy,49.284062,-123.095097,St Lawrence Restaurant,155.0,4.4,French,$$$,16046203800.0,228.30199933008143,269 Powell Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,The Belgard Kitchen,213.0,4.1,"Tapas/Small Plates, Canadian (New)",$$,16046991989.0,35.74775074075929,55 Dunlevy Avenue,Yelp
Alexander & Dunlevy,49.284062,-123.095097,The Mackenzie Room,198.0,4.5,Canadian (New),$$$$,16042530705.0,85.55028637647068,415 Powell Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Ask For Luigi,526.0,4.1,Italian,$$,16044282544.0,192.12008372194725,305 Alexander Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Cuchillo,298.0,4.2,"Latin American, Bars",$$,16045597585.0,235.94033649457225,261 Powell Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Phnom Penh,1711.0,4.2,"Cambodian, Vietnamese",$$,16046825777.0,665.4884843260597,244 E Georgia Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Alibi Room,572.0,4.3,"Pubs, Canadian (New), Gastropubs",$$,16046233383.0,369.8511825470336,157 Alexander Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Kissa Tanto,299.0,4.1,"Japanese, Italian",$$$$,17783798078.0,440.6500533150105,263 E Pender Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Bao Bei Chinese Brasserie,428.0,3.9,Chinese,$$$,16046880876.0,634.8101397742438,163 Keefer Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Chinatown BBQ,317.0,4.4,"Barbeque, Cantonese",$$,16044282626.0,625.5069206560205,130 E Pender Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,L'Abattoir,591.0,4.2,"French, Canadian (New), Breakfast & Brunch",$$$,16045681701.0,685.3626465173184,217 Carrall Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Railtown Cafe,85.0,4.3,Cafes,$$,16044280800.0,112.41439559067062,397 Railway Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,PiDGiN,329.0,4.0,"Japanese, Korean, French",$$$,16046209400.0,701.6437896634387,350 Carrall Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Gringo,290.0,4.3,"Mexican, Bars, Tex-Mex",$,16046730513.0,749.4806751951974,27 Blood Alley Square,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Dosanko,107.0,3.9,"Japanese, Sandwiches",$$,16042512020.0,270.33392546331663,566 Powell Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Salt Chinatown,503.0,4.1,"Wine Bars, Tapas/Small Plates",$$,16044287062.0,480.0822840687436,227 East Pender Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Di Beppe,154.0,4.1,Italian,$$,16045591122.0,707.3393041559019,8 W Cordova Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Oyster Express,168.0,4.5,"Seafood, Bars, Soul Food",$$,16046843300.0,557.463800007896,296 Keefer Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Bodega On Main,223.0,3.9,"Spanish, Tapas/Small Plates, Tapas Bars",$$,16045658815.0,1009.7224358783334,1014 Main Street,Yelp
Alexander & Dunlevy,49.284062,-123.095097,Caveman Cafe,279.0,4.4,"Organic Stores, Salad, Cafes",$$,16043310668.0,938.7308868203538,88 W Pender Street,Yelp
Alder & 11th,49.261742,-123.13148,Salmon n' Bannock,221.0,4.5,Canadian (New),$$,16045688971.0,209.05930703776212,1128 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Tojo's,402.0,3.6,"Japanese, Sushi Bars",$$$$,16048728050.0,249.95819518731955,1133 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,John 3:16 Malaysian Delights,60.0,4.2,Malaysian,$$,16044235909.0,322.4672304454111,1063 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Royal Seoul House Korean Restaurant,112.0,3.2,"Korean, Barbeque",$$,16047399001.0,195.71932121495223,1215 Broadway W,Yelp
Alder & 11th,49.261742,-123.13148,Yu Shang Hot Pot,81.0,4.3,Hot Pot,,16045646686.0,452.4867099404299,202-950 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Suika,549.0,4.2,"Japanese, Tapas/Small Plates, Sushi Bars",$$,16047301678.0,763.7578701121745,1626 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Saucin Staples,34.0,4.6,"Indian, Vegetarian, Asian Fusion",,16047300225.0,310.089244513816,1073 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Delhi 6 Indian Bistro,137.0,4.4,Indian,$$,16047423311.0,1052.9433156692814,1766 W 7th Avenue,Yelp
Alder & 11th,49.261742,-123.13148,Afghan Horsemen Restaurant,255.0,3.9,"Middle Eastern, Afghan, Kebab",$$,16048735923.0,1009.1495891214564,1833 Anderson Street,Yelp
Alder & 11th,49.261742,-123.13148,Masa Japanese Restaurant,151.0,3.6,"Japanese, Sushi Bars",$$,16047320112.0,440.5496035182466,1418 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Salade de Fruits Cafe,181.0,4.2,French,$$,16047145987.0,755.4938725537763,1551 West 7th Avenue,Yelp
Alder & 11th,49.261742,-123.13148,Mazahr Lebanese Kitchen,63.0,4.7,Lebanese,,16047332211.0,481.85440570614105,1488 West 11th Avenue,Yelp
Alder & 11th,49.261742,-123.13148,Breakfast Table,271.0,4.3,Breakfast & Brunch,$$,16048051900.0,620.7694751048965,3014 Granville Street,Yelp
Alder & 11th,49.261742,-123.13148,Joon's Kitchen,65.0,4.1,"Korean, Japanese",,12369961635.0,508.6047927195551,3093 Oak Street,Yelp
Alder & 11th,49.261742,-123.13148,Dynasty Seafood Restaurant,331.0,3.6,"Dim Sum, Seafood, Cantonese",$$,16048768388.0,763.5302232388816,777 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,The Stable House Bistro,104.0,4.1,"French, Wine Bars, Modern European",$$,16047361520.0,671.5826651447625,1520 W 13th Avenue,Yelp
Alder & 11th,49.261742,-123.13148,Fufu Pancake Cafe,109.0,3.6,Pancakes,,16047342818.0,198.8355525761514,1266 West Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Bin 4 Burger Lounge,121.0,3.7,"Burgers, Salad, Cocktail Bars",$$,16044287649.0,588.1199403153242,2996 Granville Street,Yelp
Alder & 11th,49.261742,-123.13148,Chun Fun How - Vancouver,52.0,4.4,Bubble Tea,,16043366922.0,321.9658705393004,1067 W Broadway,Yelp
Alder & 11th,49.261742,-123.13148,Boston Pizza,54.0,2.9,"Pizza, Burgers",$$,16047302822.0,311.29884556008165,1333 W Broadway,Yelp
10th & Columbia,49.262206,-123.109091,La Taqueria Pinche Taco Shop,686.0,4.2,Mexican,$$,16045582549.0,304.2913881651738,2450 Yukon Street,Yelp
